Date,Close,High,Low,Open,Volume
21/07/2017,21.893333435058594,22.083999633789062,21.719999313354492,21.964000701904297,73524000
24/07/2017,22.834667205810547,22.893333435058594,22.000667572021484,22.016000747680664,129556500
25/07/2017,22.639999389648438,23.040000915527344,22.27666664123535,23,104838000
26/07/2017,22.92333221435547,23.03333282470703,22.541332244873047,22.69066619873047,72312000
27/07/2017,22.297332763671875,23.166667938232422,21.752666473388672,23.066667556762695,124536000
28/07/2017,22.33799934387207,22.639999389648438,22.167333602905273,22.459333419799805,73206000
31/07/2017,21.564666748046875,22.766000747680664,21.402666091918945,22.366666793823242,128026500
01/08/2017,21.30466651916504,21.62999916,21.075332641601562,21.53333282470703,124546500
02/08/2017,21.72599983215332,21.808000564575195,20.74799919128418,21.262666702270508,196372500
03/08/2017,23.139333724975586,23.333332061767578,22.876667022705078,23.02199935913086,203025000
04/08/2017,23.79400062561035,23.81800079345703,22.886667251586914,23.133333206176758,139033500
07/08/2017,23.67799949645996,23.965333938598633,23.516666412353516,23.823333740234375,94867500
08/08/2017,24.347999572753906,24.57200050354004,23.82666778564453,23.83533287,111747000
09/08/2017,24.235332489013672,24.666667938232422,23.93000030517578,24.066667556762695,103381500
10/08/2017,23.69333267211914,24.44333267211914,23.643999099731445,24.106666564941406,106393500
11/08/2017,23.857999801635742,24.083999633789062,23.57466697692871,23.79800033569336,65487000
14/08/2017,24.253332138061523,24.51066780090332,24.17333221435547,24.308666229248047,67788000
15/08/2017,24.155332565307617,24.365999221801758,23.95800018310547,24.34666633605957,46276500
16/08/2017,24.194000244140625,24.433332443237305,24.167999267578125,24.200000762939453,51207000
17/08/2017,23.461332321166992,24.219999313354492,23.439332962036133,24.08066749572754,75415500
18/08/2017,23.163999557495117,23.600000381469727,23.053333282470703,23.527332305908203,81123000
21/08/2017,22.52400016784668,23.05466651916504,22.123332977294922,23.05466651916504,97431000
22/08/2017,22.75666618347168,22.81599998474121,22.49133301,22.742000579833984,64830000
23/08/2017,23.51799964904785,23.56599998474121,22.553333282470703,22.599332809448242,74317500
24/08/2017,23.528667449951172,23.777332305908203,23.31599998474121,23.501333236694336,68770500
25/08/2017,23.203332901000977,23.71266746520996,23.15333366394043,23.615999221801758,52260000
28/08/2017,23.04400062561035,23.156667709350586,22.648000717163086,23.152000427246094,56460000
29/08/2017,23.157333374023438,23.270000457763672,22.583332061767578,22.631999969482422,61105500
30/08/2017,23.545333862304688,23.564666748046875,23.133333206176758,23.31133270263672,51193500
31/08/2017,23.726667404174805,23.895999908447266,23.521333694458008,23.56999969482422,61092000
01/09/2017,23.69333267211914,23.839332580566406,23.57933235168457,23.74133301,45742500
05/09/2017,23.305999755859375,23.69933319091797,23.05933380126953,23.586666107177734,57526500
06/09/2017,22.968666076660156,23.398666381835938,22.770666122436523,23.299999237060547,61371000
07/09/2017,23.374000549316406,23.498666763305664,22.89666748046875,23.065332412719727,63588000
08/09/2017,22.893333435058594,23.318666458129883,22.81999969482422,23.266000747680664,48952500
11/09/2017,24.246000289916992,24.247333526611328,23.333332061767578,23.42333221435547,115006500
12/09/2017,24.183332443237305,24.583999633789062,24.02666664123535,24.299333572387695,89593500
13/09/2017,24.415332794189453,24.538000106811523,23.972667694091797,24.254667282104492,62778000
14/09/2017,25.176000595092773,25.19733238220215,24.17533302307129,24.288667678833008,108037500
15/09/2017,25.320667266845703,25.333332061767578,24.84666633605957,24.96733283996582,81307500
18/09/2017,25.666667938232422,25.974000930786133,25.178667068481445,25.350000381469727,107820000
19/09/2017,25.00666618347168,25.492666244506836,24.904666900634766,25.333332061767578,96778500
20/09/2017,24.92733383178711,25.21666717529297,24.738000869750977,24.866666793823242,73786500
21/09/2017,24.43199920654297,25.121999740600586,24.30066680908203,24.99333381652832,69273000
22/09/2017,23.40600014,24.65999984741211,23.392000198364258,24.432666778564453,122391000
25/09/2017,22.999332427978516,23.83133316040039,22.858667373657227,23.543333053588867,114088500
26/09/2017,23.016666412353516,23.416000366210938,22.726667404174805,23.39533233642578,107344500
27/09/2017,22.731332778930664,23.432666778564453,22.700000762939453,23.32666778564453,90904500
28/09/2017,22.639999389648438,22.850000381469727,22.360000610351562,22.658666610717773,79794000
29/09/2017,22.739999771118164,22.978666305541992,22.573333740234375,22.790666580200195,76606500
02/10/2017,22.768667221069336,22.913333892822266,22.367332458496094,22.834667205810547,79302000
03/10/2017,23.209333419799805,23.23666763305664,22.08533287,22.393333435058594,152304000
04/10/2017,23.667333602905273,23.908000946044922,23.30666732788086,23.416667938232422,122452500
05/10/2017,23.68866729736328,23.82933235168457,23.42333221435547,23.733333587646484,62575500
06/10/2017,23.79199981689453,24.00666618347168,23.483333587646484,23.540000915527344,64462500
09/10/2017,22.862667083740234,23.450000762939453,22.844667434692383,23.309999465942383,112405500
10/10/2017,23.70599937438965,23.708667755126953,23.03533363342285,23.12000084,104677500
11/10/2017,23.639999389648438,23.84000015258789,23.40999984741211,23.592666625976562,67512000
12/10/2017,23.711999893188477,23.985332489013672,23.50933265686035,23.530000686645508,61305000
13/10/2017,23.704666137695312,23.89933204650879,23.57866668701172,23.798667907714844,53107500
16/10/2017,23.373332977294922,23.631999969482422,23.143999099731445,23.583999633789062,80632500
17/10/2017,23.71666717529297,23.74799919128418,23.33799934387207,23.393999099731445,49399500
18/10/2017,23.976667404174805,24.200000762939453,23.608667373657227,23.731332778930664,74086500
19/10/2017,23.45400047302246,23.809999465942383,23.213333129882812,23.70400047302246,75927000
20/10/2017,23.00666618347168,23.636667251586914,22.95599937438965,23.512666702270508,73956000
23/10/2017,22.468000411987305,23.329999923706055,22.416667938232422,23.325332641601562,86209500
24/10/2017,22.48933219909668,22.85333251953125,22.410667419433594,22.586666107177734,67375500
25/10/2017,21.722667694091797,22.5,21.570667266845703,22.446666717529297,128911500
26/10/2017,21.744667053222656,22.01533317565918,21.546667098999023,21.851999282836914,75352500
27/10/2017,21.391332626342773,21.639333724975586,21.110666275024414,21.316667556762695,104695500
30/10/2017,21.338666915893555,21.58533287,21.149999618530273,21.278667449951172,63816000
31/10/2017,22.101999282836914,22.12999916,21.345333099365234,21.34866714477539,85084500
01/11/2017,21.405332565307617,22.173999786376953,21.35066795349121,22.149999618530273,126859500
02/11/2017,19.950666427612305,20.57933235168457,19.50866699,20.00866699,296871000
03/11/2017,20.40600014,20.416667938232422,19.67533302307129,19.96666717529297,133410000
06/11/2017,20.185333251953125,20.5,19.93400001525879,20.46666717529297,97290000
07/11/2017,20.40333366394043,20.433332443237305,20.00200080871582,20.06800079345703,79414500
08/11/2017,20.292667388916016,20.459333419799805,20.086666107177734,20.366666793823242,70879500
09/11/2017,20.19933319091797,20.297332763671875,19.753332138061523,20.166667938232422,81706500
10/11/2017,20.19933319091797,20.55733299255371,20.123332977294922,20.166667938232422,69381000
13/11/2017,21.02666664123535,21.12000084,19.94066619873047,20.00866699,113773500
14/11/2017,20.579999923706055,21.09000015258789,20.459999084472656,21,85141500
15/11/2017,20.753332138061523,20.832666397094727,20.100000381469727,20.400667190551758,89680500
16/11/2017,20.833332061767578,21.209333419799805,20.753332138061523,20.932666778564453,87331500
17/11/2017,21.003332138061523,21.777999877929688,20.876667022705078,21.711332321166992,206026500
20/11/2017,20.582666397094727,21.03333282470703,20.316667556762695,20.91933250427246,123715500
21/11/2017,21.187332153320312,21.215333938598633,20.58066749572754,20.724000930786133,108919500
22/11/2017,20.84000015258789,21.161333084106445,20.78933334350586,21.118000030517578,73764000
24/11/2017,21.036666870117188,21.09399986,20.733333587646484,20.91933250427246,48661500
27/11/2017,21.12066650390625,21.15600014,20.634000778198242,20.883333206176758,68338500
28/11/2017,21.170000076293945,21.333332061767578,20.92799949645996,21.090667724609375,74242500
29/11/2017,20.502666473388672,21.200000762939453,20.082000732421875,21.15333366394043,131511000
30/11/2017,20.59000015258789,20.713333129882812,20.30266761779785,20.570667266845703,65274000
01/12/2017,20.435333251953125,20.687999725341797,20.336666107177734,20.362667083740234,64393500
04/12/2017,20.34666633605957,20.551332473754883,20.040666580200195,20.433332443237305,87526500
05/12/2017,20.246667861938477,20.53333282470703,20.066667556762695,20.133333206176758,69697500
06/12/2017,20.884000778198242,20.892667770385742,20,20.00666618347168,107929500
07/12/2017,20.749332427978516,21.242000579833984,20.73666763305664,20.799999237060547,71709000
08/12/2017,21.00866699,21.131999969482422,20.750667572021484,20.97333335876465,52027500
11/12/2017,21.92733383178711,21.93400001525879,20.916667938232422,20.975332260131836,119070000
12/12/2017,22.735332489013672,22.762666702270508,22.00200080871582,22.030000686645508,130998000
13/12/2017,22.601999282836914,22.947999954223633,22.433332443237305,22.728666305541992,93322500
14/12/2017,22.525999069213867,23.16266632080078,22.459999084472656,22.733999252319336,86998500
15/12/2017,22.89666748046875,22.926666259765625,22.384000778198242,22.80266761779785,103998000
18/12/2017,22.591333389282227,23.115333557128906,22.505332946777344,22.99333381652832,82143000
19/12/2017,22.073333740234375,22.766000747680664,22.020000457763672,22.68400001525879,102375000
20/12/2017,21.93199920654297,22.206666946411133,21.66933250427246,22.179332733154297,89307000
21/12/2017,22.110666275024414,22.249332427978516,21.81399917602539,21.972667694091797,65778000
22/12/2017,21.68000030517578,22.06133270263672,21.654666900634766,21.96733283996582,63237000
26/12/2017,21.152666091918945,21.59600067138672,21.10533332824707,21.588666915893555,65676000
27/12/2017,20.775999069213867,21.178667068481445,20.71666717529297,21.066667556762695,70681500
28/12/2017,21.02400016784668,21.05466651916504,20.63599967956543,20.78333282470703,64744500
29/12/2017,20.75666618347168,21.09399986,20.666667938232422,21.07866668701172,56658000
02/01/2018,21.368667602539062,21.474000930786133,20.733333587646484,20.799999237060547,65283000
03/01/2018,21.149999618530273,21.683332443237305,21.036666870117188,21.399999618530273,67822500
04/01/2018,20.974666595458984,21.23666763305664,20.37866783,20.857999801635742,149194500
05/01/2018,21.10533332824707,21.14933204650879,20.799999237060547,21.107999801635742,68868000
08/01/2018,22.42733383178711,22.468000411987305,21.03333282470703,21.066667556762695,147891000
09/01/2018,22.246000289916992,22.586666107177734,21.82666778564453,22.34399986,107199000
10/01/2018,22.31999969482422,22.46666717529297,22,22.14666748046875,64648500
11/01/2018,22.530000686645508,22.987333297729492,22.21733283996582,22.349332809448242,99682500
12/01/2018,22.41466713,22.694000244140625,22.244667053222656,22.575332641601562,72376500
16/01/2018,22.67066764831543,23,22.31999969482422,22.502666473388672,97114500
17/01/2018,23.143999099731445,23.266666412353516,22.649999618530273,22.697999954223633,106552500
18/01/2018,22.971332550048828,23.48666763305664,22.916000366210938,23.044666290283203,85287000
19/01/2018,23.334667205810547,23.37266731262207,22.84000015258789,23,73324500
22/01/2018,23.437332153320312,23.85533332824707,23.280000686645508,23.293333053588867,93156000
23/01/2018,23.519332885742188,24.03333282470703,23.399999618530273,24,81981000
24/01/2018,23.05933380126953,23.649999618530273,22.90133285522461,23.63866615,79312500
25/01/2018,22.50933265686035,23.280000686645508,22.426666259765625,23.218000411987305,101104500
26/01/2018,22.856666564941406,22.933332443237305,22.380666732788086,22.766666412353516,68091000
29/01/2018,23.302000045776367,23.389999389648438,22.552000045776367,22.656667709350586,71206500
30/01/2018,23.05466651916504,23.218000411987305,22.81133270263672,23.00933265686035,70765500
31/01/2018,23.62066650390625,23.746000289916992,23.012666702270508,23.167333602905273,93211500
01/02/2018,23.28333282470703,23.977333068847656,23.242000579833984,23.399999618530273,62965500
02/02/2018,22.916667938232422,23.463333129882812,22.700666427612305,23.229333877563477,55572000
05/02/2018,22.208667755126953,22.96466636657715,22.200000762939453,22.531333923339844,66961500
06/02/2018,22.264667510986328,22.41466713,21.566667556762695,21.680667877197266,76326000
07/02/2018,23,23.066667556762695,22.37733268737793,22.599332809448242,104538000
08/02/2018,21.01533317565918,23.24133301,20.97333335876465,22.887332916259766,154719000
09/02/2018,20.69466781616211,21.398666381835938,19.650667190551758,21.32866668701172,194005500
12/02/2018,21.048667907714844,21.205333709716797,20.416667938232422,21.075332641601562,93417000
13/02/2018,21.577333450317383,21.612667083740234,20.833999633789062,21.001333236694336,68403000
14/02/2018,21.487333297729492,21.744667053222656,21.23466682434082,21.389333724975586,59260500
15/02/2018,22.271333694458008,22.274667739868164,21.49333381652832,21.633333206176758,88693500
16/02/2018,22.365999221801758,22.874666213989258,22.109333038330078,22.166667938232422,84639000
20/02/2018,22.31800079345703,22.722667694091797,22.100000381469727,22.29800033569336,60141000
21/02/2018,22.219999313354492,22.645999908447266,22.211332321166992,22.402000427246094,48294000
22/02/2018,23.077999114990234,23.16266632080078,22.316667556762695,22.368667602539062,104547000
23/02/2018,23.469999313354492,23.666000366210938,23.139999389648438,23.18866729736328,87261000
26/02/2018,23.827999114990234,23.933332443237305,23.49066734313965,23.566667556762695,65100000
27/02/2018,23.39933204650879,23.999332427978516,23.333999633789062,23.75,71961000
28/02/2018,22.87066650390625,23.682666778564453,22.814666748046875,23.504667282104492,91045500
01/03/2018,22.062000274658203,23.244667053222656,22.004667282104492,23.000667572021484,103284000
02/03/2018,22.341333389282227,22.347999572753906,21.531333923339844,21.798667907714844,76392000
05/03/2018,22.22333335876465,22.516666412353516,21.952667236328125,22.159332275390625,57357000
06/03/2018,21.87999916,22.424667358398438,21.802000045776367,22.25,64285500
07/03/2018,22.15333366394043,22.166667938232422,21.44933319091797,21.695999145507812,75109500
08/03/2018,21.940000534057617,22.219999313354492,21.751333236694336,22.19066619873047,53493000
09/03/2018,21.81133270263672,21.89933204650879,21.49133301,21.606666564941406,82602000
12/03/2018,23.034000396728516,23.14733315,21.766666412353516,21.907333374023438,123960000
13/03/2018,22.78933334350586,23.14733315,21.766666412353516,21.907333374023438,89487000
14/03/2018,21.775333404541016,22.65399932861328,21.595333099365234,22.450666427612305,119511000
15/03/2018,21.706666946411133,22.190000534057617,21.406667709350586,21.958667755126953,98472000
16/03/2018,21.42333221435547,21.82666778564453,21.271333694458008,21.528667449951172,91759500
19/03/2018,20.90399932861328,21.383333206176758,20.64466667175293,21.100000381469727,112264500
20/03/2018,20.703332901000977,21.083332061767578,20.583999633789062,20.99133301,71464500
21/03/2018,21.101999282836914,21.496000289916992,20.679332733154297,20.683332443237305,89376000
22/03/2018,20.606666564941406,21.254667282104492,20.545333862304688,20.926000595092773,74097000
23/03/2018,20.10266685,20.75,20.030000686645508,20.75,99823500
26/03/2018,20.278667449951172,20.506000518798828,19.423999786376953,20.48933219909668,125628000
27/03/2018,18.61199951171875,20.284666061401367,18.478666305541992,20.266666412353516,208080000
28/03/2018,17.185333251953125,17.91200065612793,16.80666732788086,17.63866615,315021000
29/03/2018,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500
02/04/2018,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000
03/04/2018,17.83533287,18.22333335876465,16.965999603271484,17.988000869750977,282666000
04/04/2018,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500
05/04/2018,20.381332397460938,20.417333602905273,19.213333129882812,19.28933334350586,286816500
06/04/2018,19.953332901000977,20.618667602539062,19.700000762939453,20.066667556762695,202804500
09/04/2018,19.310667037963867,20.633333206176758,19.28066635131836,20.024667739868164,153747000
10/04/2018,20.31333351135254,20.47333335876465,19.57866668701172,19.931333541870117,164847000
11/04/2018,20.062000274658203,20.59866714477539,19.977333068847656,20.049333572387695,112243500
12/04/2018,19.60533332824707,20.26333236694336,19.57866668701172,20.154666900634766,114132000
13/04/2018,20.022666931152344,20.26333236694336,19.73200035095215,20.239999771118164,109908000
16/04/2018,19.413999557495117,19.977333068847656,19.267332077026367,19.933332443237305,95077500
17/04/2018,19.179332733154297,19.47800064086914,18.833999633789062,19.257999420166016,105000000
18/04/2018,19.55666732788086,20.016000747680664,19.21066665649414,19.405332565307617,98365500
19/04/2018,20.005332946777344,20.067333221435547,19.23666763305664,19.405332565307617,91359000
20/04/2018,19.349332809448242,19.998666763305664,19.316667556762695,19.67799949645996,84418500
23/04/2018,18.891332626342773,19.441333770751953,18.82200050354004,19.41933250427246,73401000
24/04/2018,18.89733315,19.139333724975586,18.56399917602539,19,85279500
25/04/2018,18.71266746520996,19.01066780090332,18.483333587646484,18.899999618530273,60204000
26/04/2018,19.031999588012695,19.05266761779785,18.433332443237305,18.583332061767578,65340000
27/04/2018,19.60533332824707,19.631332397460938,18.922000885009766,19.024667739868164,65469000
30/04/2018,19.593332290649414,19.915332794189453,19.5,19.573999404907227,63423000
01/05/2018,19.994667053222656,20.05466651916504,19.54800033569336,19.567333221435547,69384000
02/05/2018,20.07666778564453,20.456666946411133,19.851999282836914,19.904666900634766,134556000
03/05/2018,18.963333129882812,19.202667236328125,18.34866714477539,18.586000442504883,260281500
04/05/2018,19.606000900268555,19.790666580200195,18.634666442871094,18.866666793823242,128541000
07/05/2018,20.184667587280273,20.39733315,19.67799949645996,19.833332061767578,130173000
08/05/2018,20.131332397460938,20.516666412353516,19.933332443237305,20.053333282470703,88950000
09/05/2018,20.456666946411133,20.46733283996582,20.003332138061523,20.027332305908203,85911000
10/05/2018,20.334667205810547,20.865999221801758,20.27400016784668,20.5,84774000
11/05/2018,20.070667266845703,20.591999053955078,19.93866729736328,20.51333236694336,70194000
14/05/2018,19.46466636657715,20.32933235168457,19.441333770751953,20.221332550048828,109302000
15/05/2018,18.94533348083496,19.130666732788086,18.700000762939453,19.000667572021484,142788000
16/05/2018,19.09866714477539,19.253999710083008,18.770666122436523,18.922000885009766,85110000
17/05/2018,18.96933364868164,19.279333114624023,18.931333541870117,19.059999465942383,66309000
18/05/2018,18.454666137695312,18.976667404174805,18.266666412353516,18.976667404174805,108778500
21/05/2018,18.965999603271484,19.432666778564453,18.753332138061523,18.755332946777344,137739000
22/05/2018,18.333999633789062,19.200000762939453,18.22800064086914,19.18400001525879,134187000
23/05/2018,18.60466766357422,18.660667419433594,18.266666412353516,18.517332077026367,89776500
24/05/2018,18.523332595825195,18.74066734313965,18.326000213623047,18.559999465942383,62650500
25/05/2018,18.59000015258789,18.642667770385742,18.374000549316406,18.50866699,58126500
29/05/2018,18.917333602905273,19.100000381469727,18.40999984741211,18.567333221435547,84999000
30/05/2018,19.447999954223633,19.667333602905273,18.773332595825195,18.88599967956543,112345500
31/05/2018,18.98200035095215,19.357999801635742,18.86199951171875,19.14733315,88795500
01/06/2018,19.454666137695312,19.463333129882812,18.922666549682617,19.05733299255371,81366000
04/06/2018,19.78266716003418,19.933332443237305,19.56999969482422,19.62266731262207,71967000
05/06/2018,19.408666610717773,19.85333251953125,19.115999221801758,19.84666633605957,89928000
06/06/2018,21.299999237060547,21.47800064086914,19.832000732421875,20.03333282470703,281509500
07/06/2018,21.07266616821289,22,20.905332565307617,21.07666778564453,215179500
08/06/2018,21.17733383178711,21.631999969482422,21.143333435058594,21.266666412353516,123078000
11/06/2018,22.139999389648438,22.310667037963867,21.5,21.500667572021484,197752500
12/06/2018,22.851333618164062,23.66466713,22.53333282470703,22.979999542236328,335211000
13/06/2018,22.985332489013672,23.14666748046875,22.65333366394043,23.11400032043457,142047000
14/06/2018,23.847999572753906,23.916667938232422,23.106666564941406,23.17533302307129,164715000
15/06/2018,23.878000259399414,24.31133270263672,23.416667938232422,23.589332580566406,162724500
18/06/2018,24.722000122070312,24.915332794189453,23.633333206176758,23.69333267211914,181098000
19/06/2018,23.503332138061523,24.666667938232422,23.083332061767578,24.34399986,191428500
20/06/2018,24.148000717163086,24.29199981689453,23.46666717529297,23.869333267211914,125755500
21/06/2018,23.167333602905273,24.413999557495117,23.084667205810547,24.133333206176758,119506500
22/06/2018,22.242000579833984,23.483333587646484,22.133333206176758,23.43600082397461,153991500
25/06/2018,22.200666427612305,22.564666748046875,21.833332061767578,22.007999420166016,103969500
26/06/2018,22.799999237060547,22.90333366394043,21.719999313354492,22.40333366394043,111787500
27/06/2018,22.96666717529297,23.38599967956543,22.633333206176758,23,125005500
28/06/2018,23.32866668701172,23.801332473754883,23.073999404907227,23.243999481201172,125970000
29/06/2018,22.863332748413086,23.590667724609375,22.827333450317383,23.55533218383789,97386000
02/07/2018,22.33799934387207,24.318666458129883,21.989999771118164,24.004667282104492,281397000
03/07/2018,20.724000930786133,22.166000366210938,20.645999908447266,22.116666793823242,184239000
05/07/2018,20.610666275024414,20.959333419799805,19.74799919128418,20.917333602905273,262146000
06/07/2018,20.593332290649414,20.80466651916504,20.133333206176758,20.329999923706055,132982500
09/07/2018,21.233999252319336,21.23466682434082,20.53333282470703,20.799333572387695,113952000
10/07/2018,21.49799919128418,21.845333099365234,21.280000686645508,21.637332916259766,142072500
11/07/2018,21.263999938964844,21.46266746520996,21.004667282104492,21.053333282470703,73261500
12/07/2018,21.11400032043457,21.548667907714844,20.851333618164062,21.428667068481445,85818000
13/07/2018,21.257999420166016,21.30533218383789,20.616666793823242,21.038667678833008,88047000
16/07/2018,20.67333221435547,21.01066780090332,20.416667938232422,20.78066635131836,117280500
17/07/2018,21.512666702270508,21.64933204650879,20.566667556762695,20.58733367919922,104943000
18/07/2018,21.59000015258789,21.700000762939453,21.083332061767578,21.666667938232422,84363000
19/07/2018,21.34866714477539,21.569332122802734,20.93400001525879,21.088666915893555,88729500
20/07/2018,20.905332565307617,21.549333572387695,20.78066635131836,21.415332794189453,77433000
23/07/2018,20.213333129882812,20.366666793823242,19.52400016784668,20.12266731262207,164893500
24/07/2018,19.82866668701172,20.514667510986328,19.503332138061523,20.294666290283203,143862000
25/07/2018,20.582666397094727,20.641332626342773,19.633333206176758,19.78266716003418,106131000
26/07/2018,20.44333267211914,20.713333129882812,20.242666244506836,20.323333740234375,69457500
27/07/2018,19.812000274658203,20.512666702270508,19.689332962036133,20.483333587646484,85549500
30/07/2018,19.344667434692383,19.739999771118164,19.075332641601562,19.726667404174805,102211500
31/07/2018,19.875999450683594,19.88800048828125,19.271333694458008,19.483333587646484,76153500
01/08/2018,20.055999755859375,20.200000762939453,19.53333282470703,19.865999221801758,151941000
02/08/2018,23.30266761779785,23.332666397094727,21.54400062561035,21.895999908447266,348225000
03/08/2018,23.211332321166992,23.666667938232422,22.83533287,23.187332153320312,204847500
06/08/2018,22.799333572387695,23.665332794189453,22.788000106811523,23.03066635131836,128464500
07/08/2018,25.30466651916504,25.83066749572754,22.610000610351562,22.922666549682617,463137000
08/08/2018,24.689332962036133,25.50933265686035,24.474666595458984,24.606000900268555,368568000
09/08/2018,23.496667861938477,24.46733283996582,23.048667907714844,24.37000084,257757000
10/08/2018,23.69933319091797,24,23.066667556762695,23.600000381469727,173280000
13/08/2018,23.76066780090332,24.21266746520996,23.26799964904785,24.075332641601562,156958500
14/08/2018,23.176000595092773,23.946666717529297,23.139999389648438,23.89666748046875,104796000
15/08/2018,22.57933235168457,22.965999603271484,22.142667770385742,22.79400062561035,136519500
16/08/2018,22.363332748413086,22.818666458129883,22.254667282104492,22.660667419433594,90960000
17/08/2018,20.366666793823242,21.784666061401367,20.235332489013672,21.566667556762695,284379000
20/08/2018,20.562667846679688,20.566667556762695,19.213333129882812,19.446666717529297,261034500
21/08/2018,21.459999084472656,21.652666091918945,20.600000381469727,20.707332611083984,197583000
22/08/2018,21.44266700744629,21.591999053955078,20.97800064086914,21.391332626342773,89190000
23/08/2018,21.34000015258789,21.821332931518555,21.206666946411133,21.275999069213867,77209500
24/08/2018,21.521333694458008,21.59000015258789,21.293333053588867,21.37999916,54039000
27/08/2018,21.284666061401367,21.496000289916992,20.58733367919922,21.200000762939453,196189500
28/08/2018,20.790666580200195,21.25866699,20.746000289916992,21.227333068847656,114736500
29/08/2018,20.333999633789062,20.790000915527344,20.246000289916992,20.684667587280273,111711000
30/08/2018,20.209999084472656,20.30666732788086,19.847999572753906,20.150667190551758,108250500
31/08/2018,20.110666275024414,20.354000091552734,19.906667709350586,20.133333206176758,80626500
04/09/2018,19.26333236694336,19.87933349609375,19.200000762939453,19.79599952697754,125257500
05/09/2018,18.715999603271484,19.118667602539062,18.478666305541992,19.003332138061523,115812000
06/09/2018,18.729999542236328,19.411333084106445,18.591999053955078,18.98666763305664,112212000
07/09/2018,17.549333572387695,17.889999389648438,16.816667556762695,17.34000015258789,337378500
10/09/2018,19.03333282470703,19.068666458129883,18.066667556762695,18.21733283996582,214252500
11/09/2018,18.62933349609375,18.799999237060547,18.23666763305664,18.631332397460938,137550000
12/09/2018,19.369333267211914,19.5,18.57666778564453,18.762666702270508,150231000
13/09/2018,19.297332763671875,19.666667938232422,19.011999130249023,19.201332092285156,95104500
14/09/2018,19.68000030517578,19.82200050354004,19.101333618164062,19.250667572021484,101484000
17/09/2018,19.65600014,20.058000564575195,19.208667755126953,19.336000442504883,103314000
18/09/2018,18.997333526611328,20.176000595092773,18.366666793823242,19.779333114624023,248212500
19/09/2018,19.934667587280273,20,18.700000762939453,18.700666427612305,124423500
20/09/2018,19.88866615,20.398666381835938,19.55533218383789,20.237333297729492,110241000
21/09/2018,19.940000534057617,20.038667678833008,19.691333770751953,19.84666633605957,75757500
24/09/2018,19.978666305541992,20.200000762939453,19.57200050354004,19.898666381835938,72645000
25/09/2018,20.06599998474121,20.30666732788086,19.766666412353516,20,67225500
26/09/2018,20.63866615,20.926000595092773,20.073999404907227,20.12733268737793,117648000
27/09/2018,20.501333236694336,20.997333526611328,20.46066665649414,20.860000610351562,127636500
28/09/2018,17.65133285522461,18.53333282470703,17.37066650390625,18.017332077026367,504745500
01/10/2018,20.713333129882812,20.762666702270508,20.06999969482422,20.384666442871094,326664000
02/10/2018,20.06800079345703,21.12266731262207,19.94333267211914,20.93000030517578,176152500
03/10/2018,19.65333366394043,20.30666732788086,19.437999725341797,20.222000122070312,119925000
04/10/2018,18.788667678833008,19.600000381469727,18.511333465576172,19.59666633605957,147213000
05/10/2018,17.463333129882812,18.325332641601562,17.333332061767578,18.309999465942383,269167500
08/10/2018,16.70400047302246,17.85066795349121,16.600000381469727,17.634666442871094,202090500
09/10/2018,17.520000457763672,17.784666061401367,16.886667251586914,17.016666412353516,180909000
10/10/2018,17.125333786010742,17.700666427612305,16.51799964904785,17.640666961669922,192229500
11/10/2018,16.815332412719727,17.483333587646484,16.601999282836914,17.16866683959961,122515500
12/10/2018,17.25200080871582,17.465999603271484,16.80066680908203,17.399999618530273,108021000
15/10/2018,17.305999755859375,17.552000045776367,16.96933364868164,17.270666122436523,93000000
16/10/2018,18.439332962036133,18.492000579833984,17.482667922973633,17.713333129882812,142896000
17/10/2018,18.118667602539062,18.84666633605957,17.719999313354492,18.82666778564453,129832500
18/10/2018,17.59399986,18.066667556762695,17.53333282470703,17.952667236328125,81318000
19/10/2018,17.333332061767578,17.977333068847656,16.899999618530273,17.826000213623047,140632500
22/10/2018,17.39666748046875,17.457332611083984,16.839332580566406,17.37866783,84004500
23/10/2018,19.609333038330078,19.86199951171875,17.47333335876465,17.591333389282227,285417000
24/10/2018,19.233333587646484,20.29599952697754,19.048667907714844,20.06999969482422,300874500
25/10/2018,20.99066734313965,21.399999618530273,20.067333221435547,21.148000717163086,312610500
26/10/2018,22.059999465942383,22.65999984741211,20.44333267211914,20.549999237060547,411382500
29/10/2018,22.323333740234375,23.143999099731445,21.766666412353516,22.49799919128418,217290000
30/10/2018,21.99333381652832,22.52666664123535,21.483999252319336,21.892667770385742,136900500
31/10/2018,22.488000869750977,22.799999237060547,21.940000534057617,22.16933250427246,114364500
01/11/2018,22.95199966430664,23.189332962036133,22.315332412719727,22.55066680908203,120001500
02/11/2018,23.09399986,23.280000686645508,22.727333068847656,22.916000366210938,117120000
05/11/2018,22.760000228881836,22.930667877197266,22.00933265686035,22.700000762939453,117465000
06/11/2018,22.737333297729492,23.253332138061523,22.40600014,22.60466766357422,101443500
07/11/2018,23.21066665649414,23.41200065612793,22.719999313354492,22.889333724975586,110617500
08/11/2018,23.426666259765625,23.838666915893555,23.229333877563477,23.233333587646484,106360500
